# Weekly cases of whooping cough; from 1946 to 1991; (Greater) London.,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1974,10,18,50
1974,10,25,52
1974,11,1,50
1974,11,8,49
1974,11,15,56
1974,11,22,55
1974,11,29,66
1974,12,6,45
1974,12,13,63
1974,12,20,57
1974,12,27,14
1975,1,3,50
1975,1,10,54
1975,1,17,48
1975,1,24,35
1975,1,31,58
1975,2,7,45
1975,2,14,42
1975,2,21,36
1975,2,28,37
1975,3,7,32
1975,3,14,28
1975,3,21,27
1975,3,28,23
1975,4,4,10
1975,4,11,22
1975,4,18,29
1975,4,25,23
1975,5,2,14
1975,5,9,25
1975,5,16,23
1975,5,23,18
1975,5,30,9
1975,6,6,12
1975,6,13,14
1975,6,20,21
1975,6,27,10
1975,7,4,15
1975,7,11,19
1975,7,18,21
1975,7,25,16
1975,8,1,21
1975,8,8,18
1975,8,15,18
1975,8,22,11
1975,8,29,22
1975,9,5,18
1975,9,12,18
1975,9,19,20
1975,9,26,16
1975,10,3,20
1975,10,10,17
1975,10,17,17
1975,10,24,15
1975,10,31,9
1975,11,7,12
1975,11,14,13
1975,11,21,12
1975,11,28,14
1975,12,5,9
1975,12,12,13
1975,12,19,16
1975,12,26,16
1976,1,2,
1976,1,9,17
1976,1,16,16
1976,1,23,8
1976,1,30,14
1976,2,6,22
1976,2,13,13
1976,2,20,6
1976,2,27,9
1976,3,5,2
1976,3,12,11
1976,3,19,9
1976,3,26,8
1976,4,2,15
1976,4,9,0
1976,4,16,5
1976,4,23,7
1976,4,30,3
1976,5,7,2
1976,5,14,5
1976,5,21,8
1976,5,28,12
1976,6,4,11
1976,6,11,14
1976,6,18,13
1976,6,25,12
1976,7,2,11
1976,7,9,20
1976,7,16,13
1976,7,23,8
1976,7,30,9
1976,8,6,11
1976,8,13,9
1976,8,20,11
1976,8,27,11
1976,9,3,15
1976,9,10,8
1976,9,17,8
1976,9,24,14
1976,10,1,8
1976,10,8,14
1976,10,15,15
1976,10,22,4
1976,10,29,7
1976,11,5,4
1976,11,12,12
1976,11,19,11
1976,11,26,16
1976,12,3,11
1976,12,10,11
1976,12,17,13
1976,12,24,10
1976,12,31,9
1977,1,7,9
1977,1,14,0
1977,1,21,11
1977,1,28,8
1977,2,4,0
1977,2,11,23
1977,2,18,14
1977,2,25,23
1977,3,4,14
1977,3,11,15
1977,3,18,14
1977,3,25,19
1977,4,1,17
1977,4,8,5
1977,4,15,22
1977,4,22,21
1977,4,29,11
1977,5,6,10
1977,5,13,12
1977,5,20,17
1977,5,27,17
1977,6,3,7
1977,6,10,11
1977,6,17,24
1977,6,24,12
1977,7,1,22
1977,7,8,25
1977,7,15,20
1977,7,22,32
1977,7,29,21
1977,8,5,16
1977,8,12,35
1977,8,19,40
1977,8,26,42
1977,9,2,53
1977,9,9,74
1977,9,16,66
1977,9,23,65
1977,9,30,4
1977,10,7,66
1977,10,14,52
1977,10,21,42
1977,10,28,71
1977,11,4,60
1977,11,11,113
1977,11,18,146
1977,11,25,5
1977,12,2,149
1977,12,9,148
1977,12,16,184
1977,12,23,209
1977,12,30,149
1978,1,6,150
1978,1,13,173
1978,1,20,194
1978,1,27,153
1978,2,3,185
1978,2,10,176
1978,2,17,6
1978,2,24,129
1978,3,3,92
1978,3,10,106
1978,3,17,118
1978,3,24,117
1978,3,31,121
1978,4,7,114
1978,4,14,112
1978,4,21,111
1978,4,28,133
1978,5,5,120
1978,5,12,126
1978,5,19,131
1978,5,26,118
1978,6,2,74
1978,6,9,94
1978,6,16,95
1978,6,23,105
1978,6,30,122
1978,7,7,123
1978,7,14,146
1978,7,21,133
1978,7,28,115
1978,8,4,96
1978,8,11,141
1978,8,18,216
1978,8,25,216
1978,9,1,210
1978,9,8,236
1978,9,15,190
1978,9,22,212
1978,9,29,228
1978,10,6,188
1978,10,13,149
1978,10,20,174
1978,10,27,151
1978,11,3,134
1978,11,10,163
1978,11,17,155
1978,11,24,208
1978,12,1,128
1978,12,8,139
1978,12,15,131
1978,12,22,133
1978,12,29,87
1979,1,5,102
1979,1,12,137
1979,1,19,93
1979,1,26,99
1979,2,2,101
1979,2,9,69
1979,2,16,70
1979,2,23,68
1979,3,2,64
1979,3,9,57
1979,3,16,72
1979,3,23,67
1979,3,30,47
1979,4,6,43
1979,4,13,45
1979,4,20,7
1979,4,27,41
1979,5,4,55
1979,5,11,44
1979,5,18,35
1979,5,25,36
1979,6,1,28
1979,6,8,44
1979,6,15,35
1979,6,22,43
1979,6,29,42
1979,7,6,41
1979,7,13,54
1979,7,20,41
1979,7,27,58
1979,8,3,64
1979,8,10,46
1979,8,17,35
1979,8,24,54
1979,8,31,40
1979,9,7,76
1979,9,14,60
1979,9,21,44
1979,9,28,46
1979,10,5,30
1979,10,12,43
1979,10,19,40
1979,10,26,36
1979,11,2,36
1979,11,9,38
1979,11,16,42
1979,11,23,62
1979,11,30,11
1979,12,7,61
1979,12,14,47
1979,12,21,42
1979,12,28,25
1980,1,4,44
1980,1,11,58
1980,1,18,34
1980,1,25,43
1980,2,1,41
1980,2,8,40
1980,2,15,31
1980,2,22,9
1980,2,29,31
1980,3,7,34
1980,3,14,49
1980,3,21,51
1980,3,28,63
1980,4,4,24
1980,4,11,28
1980,4,18,37
1980,4,25,50
1980,5,2,33
1980,5,9,24
1980,5,16,47
1980,5,23,36
1980,5,30,28
1980,6,6,31
1980,6,13,22
1980,6,20,26
1980,6,27,33
1980,7,4,27
1980,7,11,32
1980,7,18,43
1980,7,25,36
1980,8,1,42
1980,8,8,27
1980,8,15,27
1980,8,22,25
1980,8,29,18
1980,9,5,19
1980,9,12,30
1980,9,19,23
1980,9,26,36
1980,10,3,20
1980,10,10,12
1980,10,17,22
1980,10,24,25
1980,10,31,19
1980,11,7,37
1980,11,14,29
1980,11,21,53
1980,11,28,31
1980,12,5,32
1980,12,12,36
1980,12,19,51
1980,12,26,26
1981,1,2,14
1981,1,9,39
1981,1,16,29
1981,1,23,27
1981,1,30,25
1981,2,6,38
1981,2,13,27
1981,2,20,48
1981,2,27,29
1981,3,6,31
1981,3,13,24
1981,3,20,16
1981,3,27,15
1981,4,3,0
1981,4,10,22
1981,4,17,13
1981,4,24,15
1981,5,1,36
1981,5,8,11
1981,5,15,17
1981,5,22,13
1981,5,29,26
1981,6,5,44
1981,6,12,20
1981,6,19,32
1981,6,26,45
1981,7,3,49
1981,7,10,34
1981,7,17,50
1981,7,24,59
1981,7,31,32
1981,8,7,57
1981,8,14,55
1981,8,21,48
1981,8,28,88
1981,9,4,83
1981,9,11,111
1981,9,18,75
1981,9,25,90
1981,10,2,83
1981,10,9,79
1981,10,16,76
1981,10,23,97
1981,10,30,115
1981,11,6,87
1981,11,13,109
1981,11,20,93
1981,11,27,126
1981,12,4,104
1981,12,11,106
1981,12,18,86
1981,12,25,72
1982,1,1,44
1982,1,8,105
1982,1,15,88
1982,1,22,139
1982,1,29,166
1982,2,5,133
1982,2,12,137
1982,2,19,139
1982,2,26,90
1982,3,5,119
1982,3,12,86
1982,3,19,80
1982,3,26,84
1982,4,2,58
1982,4,9,51
1982,4,16,67
1982,4,23,79
1982,4,30,89
1982,5,7,80
1982,5,14,93
1982,5,21,77
1982,5,28,76
1982,6,4,87
1982,6,11,48
1982,6,18,75
1982,6,25,64
1982,7,2,77
1982,7,9,113
1982,7,16,101
1982,7,23,77
1982,7,30,90
1982,8,6,97
1982,8,13,117
1982,8,20,115
1982,8,27,166
1982,9,3,197
1982,9,10,320
1982,9,17,274
1982,9,24,246
1982,10,1,286
1982,10,8,180
1982,10,15,134
1982,10,22,143
1982,10,29,132
1982,11,5,99
1982,11,12,116
1982,11,19,120
1982,11,26,114
1982,12,3,173
1982,12,10,97
1982,12,17,92
1982,12,24,60
1982,12,31,39
1983,1,7,66
1983,1,14,72
1983,1,21,60
1983,1,28,63
1983,2,4,57
1983,2,11,52
1983,2,18,58
1983,2,25,53
1983,3,4,53
1983,3,11,49
1983,3,18,30
1983,3,25,39
1983,4,1,39
1983,4,8,20
1983,4,15,40
1983,4,22,36
1983,4,29,41
1983,5,6,34
1983,5,13,31
1983,5,20,23
1983,5,27,31
1983,6,3,22
1983,6,10,18
1983,6,17,12
1983,6,24,23
1983,7,1,24
1983,7,8,21
1983,7,15,22
1983,7,22,12
1983,7,29,24
1983,8,5,17
1983,8,12,34
1983,8,19,19
1983,8,26,23
1983,9,2,17
1983,9,9,20
1983,9,16,19
1983,9,23,21
1983,9,30,32
1983,10,7,13
1983,10,14,17
1983,10,21,15
1983,10,28,25
1983,11,4,13
1983,11,11,32
1983,11,18,20
1983,11,25,16
1983,12,2,30
1983,12,9,16
1983,12,16,21
1983,12,23,9
1983,12,30,6
1984,1,6,13
1984,1,13,24
1984,1,20,14
1984,1,27,11
1984,2,3,19
1984,2,10,18
1984,2,17,13
1984,2,24,5
1984,3,2,6
1984,3,9,14
1984,3,16,13
1984,3,23,5
1984,3,30,9
1984,4,6,7
1984,4,13,7
1984,4,20,4
1984,4,27,14
1984,5,4,12
1984,5,11,4
1984,5,18,8
1984,5,25,18
1984,6,1,2
1984,6,8,7
1984,6,15,7
1984,6,22,11
1984,6,29,15
1984,7,6,15
1984,7,13,12
1984,7,20,21
1984,7,27,13
1984,8,3,7
1984,8,10,19
1984,8,17,20
1984,8,24,7
1984,8,31,8
1984,9,7,17
1984,9,14,30
1984,9,21,11
1984,9,28,18
1984,10,5,15
1984,10,12,19
1984,10,19,26
1984,10,26,22
1984,11,2,14
1984,11,9,20
1984,11,16,13
1984,11,23,31
1984,11,30,20
1984,12,7,25
1984,12,14,32
1984,12,21,20
1984,12,28,19
1985,1,4,
1985,1,11,28
1985,1,18,34
1985,1,25,51
1985,2,1,32
1985,2,8,24
1985,2,15,29
1985,2,22,22
1985,3,1,24
1985,3,8,31
1985,3,15,32
1985,3,22,38
1985,3,29,40
1985,4,5,17
1985,4,12,19
1985,4,19,26
1985,4,26,17
1985,5,3,26
1985,5,10,27
1985,5,17,51
1985,5,24,35
1985,5,31,16
1985,6,7,22
1985,6,14,31
1985,6,21,22
1985,6,28,30
1985,7,5,22
1985,7,12,31
1985,7,19,31
1985,7,26,31
1985,8,2,36
1985,8,9,35
1985,8,16,42
1985,8,23,32
1985,8,30,5
1985,9,6,57
1985,9,13,78
1985,9,20,63
1985,9,27,110
1985,10,4,97
1985,10,11,92
1985,10,18,96
1985,10,25,117
1985,11,1,81
1985,11,8,96
1985,11,15,92
1985,11,22,94
1985,11,29,108
1985,12,6,94
1985,12,13,85
1985,12,20,90
1985,12,27,20
1986,1,3,62
1986,1,10,64
1986,1,17,56
1986,1,24,90
1986,1,31,60
1986,2,7,72
1986,2,14,57
1986,2,21,50
1986,2,28,61
1986,3,7,57
1986,3,14,50
1986,3,21,53
1986,3,28,43
1986,4,4,42
1986,4,11,37
1986,4,18,53
1986,4,25,72
1986,5,2,64
1986,5,9,58
1986,5,16,49
1986,5,23,54
1986,5,30,21
1986,6,6,59
1986,6,13,58
1986,6,20,28
1986,6,27,38
1986,7,4,46
1986,7,11,44
1986,7,18,72
1986,7,25,53
1986,8,1,54
1986,8,8,51
1986,8,15,57
1986,8,22,62
1986,8,29,59
1986,9,5,8
1986,9,12,85
1986,9,19,70
1986,9,26,51
1986,10,3,42
1986,10,10,45
1986,10,17,31
1986,10,24,40
1986,10,31,56
1986,11,7,12
1986,11,14,56
1986,11,21,61
1986,11,28,81
1986,12,5,55
1986,12,12,65
1986,12,19,46
1986,12,26,25
1987,1,2,
1987,1,9,46
1987,1,16,51
1987,1,23,36
1987,1,30,46
1987,2,6,43
1987,2,13,51
1987,2,20,46
1987,2,27,46
1987,3,6,45
1987,3,13,45
1987,3,20,32
1987,3,27,30
1987,4,3,54
1987,4,10,29
1987,4,17,26
1987,4,24,34
1987,5,1,34
1987,5,8,25
1987,5,15,42
1987,5,22,37
1987,5,29,20
1987,6,5,23
1987,6,12,31
1987,6,19,19
1987,6,26,33
1987,7,3,23
1987,7,10,23
1987,7,17,21
1987,7,24,0
1987,7,31,23
1987,8,7,18
1987,8,14,44
1987,8,21,13
1987,8,28,34
1987,9,4,0
1987,9,11,30
1987,9,18,28
1987,9,25,32
1987,10,2,20
1987,10,9,29
1987,10,16,21
1987,10,23,30
1987,10,30,20
1987,11,6,31
1987,11,13,24
1987,11,20,21
1987,11,27,20
1987,12,4,26
1987,12,11,27
1987,12,18,
1987,12,25,
1988,1,1,
1988,1,8,21
1988,1,15,11
1988,1,22,6
1988,1,29,7
1988,2,5,7
1988,2,12,15
1988,2,19,5
1988,2,26,12
1988,3,4,8
1988,3,11,4
1988,3,18,3
1988,3,25,10
1988,4,1,2
1988,4,8,7
1988,4,15,4
1988,4,22,3
1988,4,29,15
1988,5,6,6
1988,5,13,7
1988,5,20,7
1988,5,27,4
1988,6,3,9
1988,6,10,7
1988,6,17,10
1988,6,24,4
1988,7,1,5
1988,7,8,2
1988,7,15,5
1988,7,22,4
1988,7,29,6
1988,8,5,7
1988,8,12,3
1988,8,19,4
1988,8,26,2
1988,9,2,3
1988,9,9,1
1988,9,16,5
1988,9,23,5
1988,9,30,14
1988,10,7,13
1988,10,14,10
1988,10,21,8
1988,10,28,9
1988,11,4,5
1988,11,11,11
1988,11,18,19
1988,11,25,18
1988,12,2,13
1988,12,9,7
1988,12,16,21
1988,12,23,5
1988,12,30,3
1989,1,6,17
1989,1,13,43
1989,1,20,11
1989,1,27,10
1989,2,3,10
1989,2,10,11
1989,2,17,11
1989,2,24,14
1989,3,3,5
1989,3,10,10
1989,3,17,9
1989,3,24,9
1989,3,31,9
1989,4,7,7
1989,4,14,8
1989,4,21,14
1989,4,28,19
1989,5,5,14
1989,5,12,13
1989,5,19,7
1989,5,26,6
1989,6,2,6
1989,6,9,10
1989,6,16,6
1989,6,23,5
1989,6,30,16
1989,7,7,6
1989,7,14,6
1989,7,21,13
1989,7,28,10
1989,8,4,8
1989,8,11,4
1989,8,18,9
1989,8,25,10
1989,9,1,8
1989,9,8,18
1989,9,15,5
1989,9,22,7
1989,9,29,81
1989,10,6,52
1989,10,13,27
1989,10,20,28
1989,10,27,27
1989,11,3,32
1989,11,10,8
1989,11,17,60
1989,11,24,114
1989,12,1,147
1989,12,8,107
1989,12,15,73
1989,12,22,55
1989,12,29,27
1990,1,5,37
1990,1,12,74
1990,1,19,101
1990,1,26,91
1990,2,2,64
1990,2,9,110
1990,2,16,80
1990,2,23,97
1990,3,2,55
1990,3,9,71
1990,3,16,92
1990,3,23,86
1990,3,30,111
1990,4,6,83
1990,4,13,63
1990,4,20,51
1990,4,27,83
1990,5,4,85
1990,5,11,74
1990,5,18,93
1990,5,25,116
1990,6,1,71
1990,6,8,74
1990,6,15,71
1990,6,22,74
1990,6,29,87
1990,7,6,85
1990,7,13,120
1990,7,20,72
1990,7,27,62
1990,8,3,87
1990,8,10,67
1990,8,17,94
1990,8,24,40
1990,8,31,81
1990,9,7,92
1990,9,14,139
1990,9,21,98
1990,9,28,88
1990,10,5,94
1990,10,12,44
1990,10,19,57
1990,10,26,34
1990,11,2,49
1990,11,9,54
1990,11,16,56
1990,11,23,57
1990,11,30,79
1990,12,7,53
1990,12,14,59
1990,12,21,48
1990,12,28,23
1991,1,4,77
1991,1,11,68
1991,1,18,41
1991,1,25,34
1991,2,1,49
1991,2,8,43
1991,2,15,38
1991,2,22,30
1991,3,1,23
1991,3,8,55
1991,3,15,44
1991,3,22,55
1991,3,29,30
1991,4,5,46
1991,4,12,19
1991,4,19,21
1991,4,26,32
1991,5,3,36
1991,5,10,32
1991,5,17,34
1991,5,24,44
1991,5,31,31
1991,6,7,26
1991,6,14,21
1991,6,21,33
1991,6,28,29
1991,7,5,30
1991,7,12,30
1991,7,19,30
1991,7,26,33
1991,8,2,17
1991,8,9,24
1991,8,16,20
1991,8,23,30
1991,8,30,17
1991,9,6,40
1991,9,13,48
1991,9,20,52
1991,9,27,27
1991,10,4,32
1991,10,11,40
1991,10,18,27
1991,10,25,30
1991,11,1,26
1991,11,8,36
1991,11,15,27
1991,11,22,25
1991,11,29,27
1991,12,6,28
1991,12,13,26
1991,12,20,23
1991,12,27,8
