# Weekly cases of measles in London England; 1944-94,,,
# This worksheet was created from the original file measles.cases; which apparently has the same information as ewcit.dat,,,
# Source: data provided by Benjamin Bolker; Princeton University,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: D. J. D. Earn; P. Rohani; B. M. Bolker; B. T. Grenfell (2000) 'A simple model for complex dynamical transitions in epidemics' Science 287(5453): 667-670,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1972,1,14,112
1972,1,21,83
1972,1,28,87
1972,2,4,98
1972,2,11,113
1972,2,18,133
1972,2,25,157
1972,3,3,186
1972,3,10,216
1972,3,17,191
1972,3,24,203
1972,3,31,192
1972,4,7,173
1972,4,14,213
1972,4,21,189
1972,4,28,154
1972,5,5,142
1972,5,12,195
1972,5,19,179
1972,5,26,197
1972,6,2,192
1972,6,9,266
1972,6,16,249
1972,6,23,271
1972,6,30,255
1972,7,7,328
1972,7,14,369
1972,7,21,400
1972,7,28,361
1972,8,4,376
1972,8,11,343
1972,8,18,262
1972,8,25,147
1972,9,1,121
1972,9,8,129
1972,9,15,111
1972,9,22,92
1972,9,29,92
1972,10,6,130
1972,10,13,183
1972,10,20,207
1972,10,27,263
1972,11,3,298
1972,11,10,315
1972,11,17,334
1972,11,24,264
1972,12,1,332
1972,12,8,331
1972,12,15,318
1972,12,22,404
1972,12,31,262
1973,1,7,636
1973,1,14,573
1973,1,21,388
1973,1,28,392
1973,2,4,440
1973,2,11,577
1973,2,18,627
1973,2,25,711
1973,3,4,819
1973,3,11,782
1973,3,18,939
1973,3,25,1051
1973,4,1,967
1973,4,8,1063
1973,4,15,889
1973,4,22,823
1973,4,29,935
1973,5,6,862
1973,5,13,621
1973,5,20,508
1973,5,27,681
1973,6,3,560
1973,6,10,705
1973,6,17,555
1973,6,24,557
1973,7,1,509
1973,7,8,577
1973,7,15,447
1973,7,22,479
1973,7,29,396
1973,8,5,432
1973,8,12,427
1973,8,19,329
1973,8,26,213
1973,9,2,153
1973,9,9,123
1973,9,16,96
1973,9,23,67
1973,9,30,88
1973,10,7,93
1973,10,14,111
1973,10,21,109
1973,10,28,102
1973,11,4,132
1973,11,11,76
1973,11,18,155
1973,11,25,132
1973,12,2,115
1973,12,9,120
1973,12,16,118
1973,12,23,149
1973,12,31,76
1974,1,6,135
1974,1,13,140
1974,1,20,129
1974,1,27,117
1974,2,3,118
1974,2,10,131
1974,2,17,221
1974,2,24,233
1974,3,2,230
1974,3,9,247
1974,3,16,213
1974,3,23,291
1974,3,30,287
1974,4,6,269
1974,4,13,238
1974,4,20,249
1974,4,27,250
1974,5,3,263
1974,5,10,162
1974,5,17,164
1974,5,24,233
1974,5,31,180
1974,6,7,236
1974,6,14,209
1974,6,21,208
1974,6,28,201
1974,7,4,258
1974,7,11,213
1974,7,18,241
1974,7,25,240
1974,8,1,202
1974,8,8,153
1974,8,15,145
1974,8,22,103
1974,8,29,48
1974,9,4,72
1974,9,11,42
1974,9,18,53
1974,9,25,71
1974,10,2,94
1974,10,9,88
1974,10,16,106
1974,10,23,131
1974,10,30,140
1974,11,5,185
1974,11,12,127
1974,11,19,144
1974,11,26,117
1974,12,3,185
1974,12,10,154
1974,12,17,175
1974,12,24,111
1974,12,31,260
1975,1,7,348
1975,1,14,232
1975,1,21,258
1975,1,28,256
1975,2,4,310
1975,2,11,311
1975,2,18,419
1975,2,25,475
1975,3,4,397
1975,3,11,399
1975,3,18,514
1975,3,25,537
1975,4,1,372
1975,4,8,592
1975,4,15,468
1975,4,22,416
1975,4,29,357
1975,5,6,425
1975,5,13,561
1975,5,20,529
1975,5,27,593
1975,6,3,778
1975,6,10,617
1975,6,17,539
1975,6,24,555
1975,7,1,524
1975,7,8,563
1975,7,15,503
1975,7,22,477
1975,7,29,437
1975,8,5,380
1975,8,12,306
1975,8,19,194
1975,8,26,118
1975,9,2,109
1975,9,9,107
1975,9,16,56
1975,9,23,94
1975,9,30,75
1975,10,7,114
1975,10,14,95
1975,10,21,112
1975,10,28,106
1975,11,4,136
1975,11,11,115
1975,11,18,96
1975,11,25,88
1975,12,2,80
1975,12,9,111
1975,12,16,71
1975,12,23,52
1975,12,31,87
1976,1,7,124
1976,1,14,116
1976,1,21,59
1976,1,28,105
1976,2,4,89
1976,2,11,100
1976,2,18,134
1976,2,25,100
1976,3,3,102
1976,3,10,118
1976,3,17,130
1976,3,24,122
1976,3,31,135
1976,4,7,157
1976,4,14,158
1976,4,21,182
1976,4,28,212
1976,5,5,155
1976,5,12,196
1976,5,19,209
1976,5,26,197
1976,6,2,230
1976,6,9,182
1976,6,16,210
1976,6,23,164
1976,6,30,134
1976,7,7,133
1976,7,14,157
1976,7,21,78
1976,7,28,96
1976,8,4,75
1976,8,11,81
1976,8,18,52
1976,8,25,40
1976,9,1,31
1976,9,8,21
1976,9,15,24
1976,9,22,24
1976,9,29,35
1976,10,6,62
1976,10,13,50
1976,10,20,41
1976,10,27,48
1976,11,3,50
1976,11,10,37
1976,11,17,40
1976,11,24,51
1976,12,1,43
1976,12,8,81
1976,12,15,78
1976,12,22,133
1976,12,31,59
1977,1,7,106
1977,1,14,112
1977,1,21,76
1977,1,28,109
1977,2,4,145
1977,2,11,119
1977,2,18,163
1977,2,25,178
1977,3,4,233
1977,3,11,239
1977,3,18,277
1977,3,25,281
1977,4,1,338
1977,4,8,244
1977,4,15,318
1977,4,22,535
1977,4,29,379
1977,5,6,389
1977,5,13,357
1977,5,20,546
1977,5,27,514
1977,6,3,519
1977,6,10,382
1977,6,17,536
1977,6,24,621
1977,7,1,568
1977,7,8,777
1977,7,15,821
1977,7,22,729
1977,7,29,708
1977,8,5,748
1977,8,12,660
1977,8,19,488
1977,8,26,396
1977,9,2,253
1977,9,9,251
1977,9,16,161
1977,9,23,108
1977,9,30,152
1977,10,7,135
1977,10,14,182
1977,10,21,192
1977,10,28,245
1977,11,4,218
1977,11,11,232
1977,11,18,239
1977,11,25,250
1977,12,2,231
1977,12,9,281
1977,12,16,297
1977,12,23,360
1977,12,31,337
1978,1,7,405
1978,1,14,487
1978,1,21,372
1978,1,28,402
1978,2,4,342
1978,2,11,427
1978,2,18,402
1978,2,25,426
1978,3,4,517
1978,3,11,473
1978,3,18,517
1978,3,25,434
1978,4,1,435
1978,4,8,602
1978,4,15,469
1978,4,22,388
1978,4,29,382
1978,5,6,370
1978,5,13,473
1978,5,20,565
1978,5,27,419
1978,6,3,390
1978,6,10,393
1978,6,17,375
1978,6,24,261
1978,7,1,324
1978,7,8,294
1978,7,15,350
1978,7,22,308
1978,7,29,311
1978,8,5,277
1978,8,12,305
1978,8,19,217
1978,8,26,213
1978,9,2,89
1978,9,9,117
1978,9,16,77
1978,9,23,63
1978,9,30,82
1978,10,7,60
1978,10,14,77
1978,10,21,77
1978,10,28,83
1978,11,4,117
1978,11,11,121
1978,11,18,72
1978,11,25,122
1978,12,2,93
1978,12,9,86
1978,12,16,96
1978,12,23,85
1978,12,31,62
1979,1,7,109
1979,1,14,122
1979,1,21,71
1979,1,28,83
1979,2,4,83
1979,2,11,107
1979,2,18,103
1979,2,25,107
1979,3,4,121
1979,3,11,102
1979,3,18,135
1979,3,25,80
1979,4,1,91
1979,4,8,127
1979,4,15,99
1979,4,22,124
1979,4,29,180
1979,5,6,169
1979,5,13,132
1979,5,20,177
1979,5,27,153
1979,6,3,115
1979,6,10,144
1979,6,17,197
1979,6,24,209
1979,7,1,202
1979,7,8,160
1979,7,15,171
1979,7,22,220
1979,7,29,234
1979,8,5,219
1979,8,12,247
1979,8,19,220
1979,8,26,137
1979,9,2,103
1979,9,9,98
1979,9,16,81
1979,9,23,101
1979,9,30,77
1979,10,7,107
1979,10,14,111
1979,10,21,110
1979,10,28,129
1979,11,4,121
1979,11,11,139
1979,11,18,139
1979,11,25,192
1979,12,2,115
1979,12,9,161
1979,12,16,195
1979,12,23,133
1979,12,31,90
1980,1,6,231
1980,1,13,337
1980,1,20,197
1980,1,27,204
1980,2,3,217
1980,2,10,288
1980,2,17,359
1980,2,24,475
1980,3,1,392
1980,3,8,497
1980,3,15,476
1980,3,22,573
1980,3,29,668
1980,4,5,488
1980,4,12,632
1980,4,19,628
1980,4,26,566
1980,5,2,501
1980,5,9,325
1980,5,16,547
1980,5,23,527
1980,5,30,518
1980,6,6,631
1980,6,13,461
1980,6,20,431
1980,6,27,407
1980,7,3,428
1980,7,10,404
1980,7,17,478
1980,7,24,452
1980,7,31,463
1980,8,7,410
1980,8,14,289
1980,8,21,202
1980,8,28,131
1980,9,3,103
1980,9,10,99
1980,9,17,82
1980,9,24,61
1980,10,1,89
1980,10,8,92
1980,10,15,90
1980,10,22,65
1980,10,29,87
1980,11,4,77
1980,11,11,74
1980,11,18,73
1980,11,25,68
1980,12,2,88
1980,12,9,45
1980,12,16,80
1980,12,23,32
1980,12,31,63
1981,1,7,108
1981,1,14,60
1981,1,21,46
1981,1,28,67
1981,2,4,54
1981,2,11,42
1981,2,18,68
1981,2,25,63
1981,3,4,65
1981,3,11,51
1981,3,18,61
1981,3,25,69
1981,4,1,66
1981,4,8,87
1981,4,15,48
1981,4,22,78
1981,4,29,65
1981,5,6,80
1981,5,13,83
1981,5,20,55
1981,5,27,86
1981,6,3,75
1981,6,10,93
1981,6,17,94
1981,6,24,68
1981,7,1,85
1981,7,8,103
1981,7,15,99
1981,7,22,123
1981,7,29,84
1981,8,5,127
1981,8,12,93
1981,8,19,88
1981,8,26,68
1981,9,2,54
1981,9,9,53
1981,9,16,31
1981,9,23,37
1981,9,30,33
1981,10,7,30
1981,10,14,47
1981,10,21,50
1981,10,28,41
1981,11,4,49
1981,11,11,56
1981,11,18,54
1981,11,25,66
1981,12,2,71
1981,12,9,57
1981,12,16,55
1981,12,23,58
1981,12,31,56
1982,1,7,120
1982,1,14,111
1982,1,21,117
1982,1,28,131
1982,2,4,156
1982,2,11,212
1982,2,18,238
1982,2,25,290
1982,3,4,312
1982,3,11,261
1982,3,18,309
1982,3,25,341
1982,4,1,370
1982,4,8,341
1982,4,15,441
1982,4,22,507
1982,4,29,506
1982,5,6,326
1982,5,13,405
1982,5,20,367
1982,5,27,395
1982,6,3,376
1982,6,10,393
1982,6,17,407
1982,6,24,273
1982,7,1,303
1982,7,8,323
1982,7,15,358
1982,7,22,355
1982,7,29,313
1982,8,5,251
1982,8,12,263
1982,8,19,202
1982,8,26,138
1982,9,2,97
1982,9,9,162
1982,9,16,85
1982,9,23,80
1982,9,30,85
1982,10,7,68
1982,10,14,54
1982,10,21,85
1982,10,28,104
1982,11,4,76
1982,11,11,59
1982,11,18,97
1982,11,25,94
1982,12,2,123
1982,12,9,113
1982,12,16,101
1982,12,23,125
1982,12,31,88
1983,1,7,175
1983,1,14,185
1983,1,21,153
1983,1,28,181
1983,2,4,196
1983,2,11,223
1983,2,18,210
1983,2,25,200
1983,3,4,272
1983,3,11,292
1983,3,18,249
1983,3,25,264
1983,4,1,223
1983,4,8,294
1983,4,15,365
1983,4,22,311
1983,4,29,250
1983,5,6,276
1983,5,13,333
1983,5,20,365
1983,5,27,287
1983,6,3,272
1983,6,10,403
1983,6,17,342
1983,6,24,284
1983,7,1,217
1983,7,8,215
1983,7,15,253
1983,7,22,299
1983,7,29,241
1983,8,5,154
1983,8,12,115
1983,8,19,113
1983,8,26,87
1983,9,2,56
1983,9,9,43
1983,9,16,40
1983,9,23,39
1983,9,30,49
1983,10,7,42
1983,10,14,30
1983,10,21,40
1983,10,28,33
1983,11,4,29
1983,11,11,39
1983,11,18,31
1983,11,25,40
1983,12,2,56
1983,12,9,51
1983,12,16,25
1983,12,23,45
1983,12,31,38
1984,1,7,94
1984,1,14,83
1984,1,21,50
1984,1,28,46
1984,2,4,68
1984,2,11,87
1984,2,18,84
1984,2,25,65
1984,3,3,74
1984,3,10,68
1984,3,17,86
1984,3,24,54
1984,3,31,81
1984,4,7,82
1984,4,14,68
1984,4,21,42
1984,4,28,47
1984,5,5,61
1984,5,12,39
1984,5,19,52
1984,5,26,99
1984,6,2,65
1984,6,9,109
1984,6,16,127
1984,6,23,106
1984,6,30,114
1984,7,7,152
1984,7,14,138
1984,7,21,154
1984,7,28,175
1984,8,4,176
1984,8,11,172
1984,8,18,130
1984,8,25,109
1984,9,1,61
1984,9,8,60
1984,9,15,55
1984,9,22,35
1984,9,29,51
1984,10,6,62
1984,10,13,89
1984,10,20,75
1984,10,27,51
1984,11,3,78
1984,11,10,116
1984,11,17,67
1984,11,24,73
1984,12,1,81
1984,12,8,94
1984,12,15,71
1984,12,22,71
1984,12,31,39
1985,1,7,128
1985,1,14,193
1985,1,21,120
1985,1,28,133
1985,2,4,151
1985,2,11,208
1985,2,18,211
1985,2,25,257
1985,3,4,276
1985,3,11,285
1985,3,18,252
1985,3,25,287
1985,4,1,316
1985,4,8,291
1985,4,15,318
1985,4,22,458
1985,4,29,354
1985,5,6,314
1985,5,13,280
1985,5,20,367
1985,5,27,445
1985,6,3,409
1985,6,10,506
1985,6,17,455
1985,6,24,367
1985,7,1,472
1985,7,8,514
1985,7,15,495
1985,7,22,500
1985,7,29,412
1985,8,5,415
1985,8,12,367
1985,8,19,355
1985,8,26,283
1985,9,2,155
1985,9,9,177
1985,9,16,125
1985,9,23,94
1985,9,30,103
1985,10,7,114
1985,10,14,118
1985,10,21,92
1985,10,28,121
1985,11,4,102
1985,11,11,105
1985,11,18,79
1985,11,25,76
1985,12,2,89
1985,12,9,56
1985,12,16,77
1985,12,23,87
1985,12,31,38
1986,1,6,144
1986,1,13,165
1986,1,20,103
1986,1,27,94
1986,2,3,91
1986,2,10,124
1986,2,17,132
1986,2,24,119
1986,3,2,137
1986,3,9,110
1986,3,16,145
1986,3,23,172
1986,3,30,163
1986,4,6,178
1986,4,13,209
1986,4,20,183
1986,4,27,153
1986,5,3,144
1986,5,10,131
1986,5,17,134
1986,5,24,178
1986,5,31,136
1986,6,7,139
1986,6,14,182
1986,6,21,120
1986,6,28,116
1986,7,4,114
1986,7,11,110
1986,7,18,109
1986,7,25,77
1986,8,1,86
1986,8,8,91
1986,8,15,64
1986,8,22,54
1986,8,29,31
1986,9,4,52
1986,9,11,43
1986,9,18,43
1986,9,25,36
1986,10,2,30
1986,10,9,45
1986,10,16,35
1986,10,23,50
1986,10,30,58
1986,11,5,63
1986,11,12,39
1986,11,19,53
1986,11,26,61
1986,12,3,56
1986,12,10,44
1986,12,17,48
1986,12,24,33
1986,12,31,35
1987,1,7,87
1987,1,14,76
1987,1,21,73
1987,1,28,74
1987,2,4,80
1987,2,11,73
1987,2,18,77
1987,2,25,81
1987,3,4,73
1987,3,11,81
1987,3,18,77
1987,3,25,96
1987,4,1,141
1987,4,8,116
1987,4,15,162
1987,4,22,108
1987,4,29,121
1987,5,6,67
1987,5,13,106
1987,5,20,70
1987,5,27,80
1987,6,3,128
1987,6,10,71
1987,6,17,109
1987,6,24,91
1987,7,1,103
1987,7,8,125
1987,7,15,86
1987,7,22,89
1987,7,29,83
1987,8,5,76
1987,8,12,91
1987,8,19,68
1987,8,26,41
1987,9,2,42
1987,9,9,43
1987,9,16,41
1987,9,23,55
1987,9,30,53
1987,10,7,44
1987,10,14,34
1987,10,21,45
1987,10,28,68
1987,11,4,52
1987,11,11,53
1987,11,18,77
1987,11,25,84
1987,12,2,82
1987,12,9,95
1987,12,16,132
1987,12,23,170
1987,12,31,207
1988,1,7,245
1988,1,14,142
1988,1,21,142
1988,1,28,154
1988,2,4,177
1988,2,11,253
1988,2,18,258
1988,2,25,237
1988,3,3,265
1988,3,10,266
1988,3,17,293
1988,3,24,334
1988,3,31,293
1988,4,7,296
1988,4,14,387
1988,4,21,307
1988,4,28,252
1988,5,5,186
1988,5,12,306
1988,5,19,271
1988,5,26,246
1988,6,2,222
1988,6,9,367
1988,6,16,306
1988,6,23,260
1988,6,30,273
1988,7,7,242
1988,7,14,277
1988,7,21,174
1988,7,28,181
1988,8,4,122
1988,8,11,116
1988,8,18,99
1988,8,25,73
1988,9,1,65
1988,9,8,34
1988,9,15,16
1988,9,22,50
1988,9,29,84
1988,10,6,83
1988,10,13,68
1988,10,20,58
1988,10,27,74
1988,11,3,57
1988,11,10,75
1988,11,17,48
1988,11,24,46
1988,12,1,42
1988,12,8,33
1988,12,15,25
1988,12,22,39
1988,12,31,23
1989,1,7,44
1989,1,14,47
1989,1,21,39
1989,1,28,49
1989,2,4,44
1989,2,11,57
1989,2,18,47
1989,2,25,66
1989,3,4,55
1989,3,11,71
1989,3,18,58
1989,3,25,55
1989,4,1,59
1989,4,8,70
1989,4,15,60
1989,4,22,56
1989,4,29,54
1989,5,6,48
1989,5,13,45
1989,5,20,56
1989,5,27,37
1989,6,3,40
1989,6,10,57
1989,6,17,31
1989,6,24,40
1989,7,1,53
1989,7,8,48
1989,7,15,39
1989,7,22,39
1989,7,29,44
1989,8,5,44
1989,8,12,21
1989,8,19,26
1989,8,26,29
1989,9,2,29
1989,9,9,20
1989,9,16,20
1989,9,23,20
1989,9,30,32
1989,10,7,24
1989,10,14,35
1989,10,21,24
1989,10,28,27
1989,11,4,40
1989,11,11,30
1989,11,18,41
1989,11,25,41
1989,12,2,48
1989,12,9,32
1989,12,16,26
1989,12,23,48
1989,12,31,18
1990,1,7,26
1990,1,14,28
1990,1,21,20
1990,1,28,23
1990,2,4,35
1990,2,11,25
1990,2,18,34
1990,2,25,40
1990,3,4,22
1990,3,11,22
1990,3,18,34
1990,3,25,48
1990,4,1,38
1990,4,8,41
1990,4,15,32
1990,4,22,19
1990,4,29,20
1990,5,6,24
1990,5,13,34
1990,5,20,20
1990,5,27,29
1990,6,3,26
1990,6,10,23
1990,6,17,36
1990,6,24,24
1990,7,1,30
1990,7,8,37
1990,7,15,37
1990,7,22,41
1990,7,29,29
1990,8,5,29
1990,8,12,30
1990,8,19,23
1990,8,26,8
1990,9,2,12
1990,9,9,20
1990,9,16,18
1990,9,23,8
1990,9,30,17
1990,10,7,26
1990,10,14,21
1990,10,21,27
1990,10,28,20
1990,11,4,20
1990,11,11,23
1990,11,18,19
1990,11,25,34
1990,12,2,25
1990,12,9,30
1990,12,16,17
1990,12,23,40
1990,12,31,7
1991,1,7,11
1991,1,14,22
1991,1,21,23
1991,1,28,13
1991,2,4,25
1991,2,10,22
1991,2,18,34
1991,2,25,21
1991,3,4,31
1991,3,11,26
1991,3,18,27
1991,3,25,27
1991,4,1,14
1991,4,8,16
1991,4,15,19
1991,4,22,17
1991,4,29,22
1991,5,6,21
1991,5,13,9
1991,5,20,16
1991,5,27,28
1991,6,3,23
1991,6,10,20
1991,6,17,31
1991,6,24,29
1991,7,1,19
1991,7,8,29
1991,7,15,32
1991,7,22,19
1991,7,29,22
1991,8,5,27
1991,8,12,28
1991,8,19,16
1991,8,26,20
1991,9,2,16
1991,9,9,26
1991,9,16,14
1991,9,23,16
1991,9,30,23
1991,10,7,12
1991,10,14,8
1991,10,21,23
1991,10,28,16
1991,11,4,8
1991,11,11,20
1991,11,18,18
1991,11,25,16
1991,12,2,9
1991,12,9,14
1991,12,16,17
1991,12,23,21
1991,12,31,11
1992,1,6,19
1992,1,13,24
1992,1,20,17
1992,1,27,26
1992,2,3,19
1992,2,10,11
1992,2,17,13
1992,2,24,21
1992,3,1,19
1992,3,8,19
1992,3,15,28
1992,3,22,26
1992,3,29,30
1992,4,5,28
1992,4,12,30
1992,4,19,28
1992,4,26,20
1992,5,2,19
1992,5,9,24
1992,5,16,20
1992,5,23,24
1992,5,30,17
1992,6,6,24
1992,6,13,17
1992,6,20,6
1992,6,27,25
1992,7,3,23
1992,7,10,19
1992,7,17,16
1992,7,24,24
1992,7,31,36
1992,8,7,26
1992,8,14,17
1992,8,21,6
1992,8,28,17
1992,9,3,17
1992,9,10,11
1992,9,17,16
1992,9,24,12
1992,10,1,19
1992,10,8,27
1992,10,15,15
1992,10,22,17
1992,10,29,29
1992,11,4,14
1992,11,11,13
1992,11,18,12
1992,11,25,15
1992,12,2,28
1992,12,9,14
1992,12,16,12
1992,12,23,9
1992,12,31,18
1993,1,7,23
1993,1,14,19
1993,1,21,28
1993,1,28,22
1993,2,4,25
1993,2,11,32
1993,2,18,18
1993,2,25,19
1993,3,4,33
1993,3,11,29
1993,3,18,43
1993,3,25,25
1993,4,1,36
1993,4,8,21
1993,4,15,23
1993,4,22,41
1993,4,29,31
1993,5,6,33
1993,5,13,23
1993,5,20,34
1993,5,27,33
1993,6,3,29
1993,6,10,23
1993,6,17,11
1993,6,24,11
1993,7,1,19
1993,7,8,15
1993,7,15,12
1993,7,22,15
1993,7,29,23
1993,8,5,9
1993,8,12,16
1993,8,19,26
1993,8,26,11
1993,9,2,8
1993,9,9,12
1993,9,16,13
1993,9,23,14
1993,9,30,17
1993,10,7,17
1993,10,14,24
1993,10,21,19
1993,10,28,20
1993,11,4,18
1993,11,11,17
1993,11,18,15
1993,11,25,16
1993,12,2,24
1993,12,9,18
1993,12,16,21
1993,12,23,19
1993,12,31,11
1994,1,7,25
1994,1,14,24
1994,1,21,25
1994,1,28,25
1994,2,4,23
1994,2,11,31
1994,2,18,37
1994,2,25,39
1994,3,4,39
1994,3,11,36
1994,3,18,50
1994,3,25,55
1994,4,1,33
1994,4,8,37
1994,4,15,54
1994,4,22,42
1994,4,29,39
1994,5,6,44
1994,5,13,51
1994,5,20,47
1994,5,27,40
1994,6,3,40
1994,6,10,43
1994,6,17,44
1994,6,24,45
1994,7,1,31
1994,7,8,31
1994,7,15,29
1994,7,22,29
1994,7,29,24
1994,8,5,40
1994,8,12,32
1994,8,19,27
1994,8,26,22
1994,9,2,16
1994,9,9,15
1994,9,16,12
1994,9,23,19
1994,9,30,20
1994,10,7,42
1994,10,14,59
1994,10,21,56
1994,10,28,41
1994,11,4,27
1994,11,11,37
1994,11,18,41
1994,11,25,39
1994,12,2,34
1994,12,9,27
1994,12,16,25
1994,12,23,22
1994,12,31,23
