# Weekly Chicken Pox Data for Saskatchewan Canada; 1924 to 1958; 1826 weeks total,,,
# Data extracted from Statistics Canada -  Health Statistics Division archives,,,
# Access to government databases provided by: Richard Trudeau (Health Statistics Division Chief); and Glen Gagnon (Reference Librarian); both at Statistics Canada,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1952,5,10,25
1952,5,17,30
1952,5,24,44
1952,5,31,45
1952,6,7,34
1952,6,14,54
1952,6,21,51
1952,6,28,24
1952,7,5,55
1952,7,12,22
1952,7,19,29
1952,7,26,24
1952,8,2,30
1952,8,9,18
1952,8,16,16
1952,8,23,7
1952,8,30,18
1952,9,6,15
1952,9,13,20
1952,9,20,12
1952,9,27,28
1952,10,4,27
1952,10,11,20
1952,10,18,20
1952,10,25,28
1952,11,1,18
1952,11,8,18
1952,11,15,37
1952,11,22,68
1952,11,29,56
1952,12,6,55
1952,12,13,25
1952,12,20,128
1952,12,27,14
1953,1,3,28
1953,1,10,29
1953,1,17,47
1953,1,24,32
1953,1,31,56
1953,2,7,25
1953,2,14,49
1953,2,21,54
1953,2,28,52
1953,3,7,41
1953,3,14,27
1953,3,21,21
1953,3,28,51
1953,4,4,44
1953,4,11,31
1953,4,18,32
1953,4,25,47
1953,5,2,52
1953,5,9,65
1953,5,16,71
1953,5,23,54
1953,5,30,58
1953,6,6,87
1953,6,13,45
1953,6,20,81
1953,6,27,57
1953,7,4,53
1953,7,11,67
1953,7,18,30
1953,7,25,56
1953,8,1,56
1953,8,8,18
1953,8,15,39
1953,8,22,22
1953,8,29,6
1953,9,5,12
1953,9,12,23
1953,9,19,17
1953,9,26,10
1953,10,3,36
1953,10,10,43
1953,10,17,65
1953,10,24,53
1953,10,31,61
1953,11,7,59
1953,11,14,88
1953,11,21,143
1953,11,28,116
1953,12,5,154
1953,12,12,148
1953,12,19,126
1953,12,26,74
1954,1,2,118
1954,1,9,130
1954,1,16,114
1954,1,23,94
1954,1,30,110
1954,2,6,69
1954,2,13,73
1954,2,20,76
1954,2,27,75
1954,3,6,44
1954,3,13,60
1954,3,20,40
1954,3,27,47
1954,4,3,60
1954,4,10,49
1954,4,17,52
1954,4,24,60
1954,5,1,60
1954,5,8,45
1954,5,15,43
1954,5,22,36
1954,5,29,32
1954,6,5,32
1954,6,12,43
1954,6,19,40
1954,6,26,23
1954,7,3,28
1954,7,10,25
1954,7,17,14
1954,7,24,21
1954,7,31,6
1954,8,7,3
1954,8,14,14
1954,8,21,1
1954,8,28,5
1954,9,4,4
1954,9,11,9
1954,9,18,3
1954,9,25,1
1954,10,2,3
1954,10,9,2
1954,10,16,
1954,10,23,9
1954,10,30,7
1954,11,6,7
1954,11,13,1
1954,11,20,21
1954,11,27,5
1954,12,4,86
1954,12,11,2
1954,12,18,38
1954,12,25,39
1955,1,1,2
1955,1,8,9
1955,1,15,
1955,1,22,9
1955,1,29,5
1955,2,5,3
1955,2,12,9
1955,2,19,47
1955,2,26,4
1955,3,5,
1955,3,12,1
1955,3,19,
1955,3,26,
1955,4,2,15
1955,4,9,
1955,4,16,
1955,4,23,
1955,4,30,1
1955,5,7,3
1955,5,14,3
1955,5,21,6
1955,5,28,1
1955,6,4,2
1955,6,11,1
1955,6,18,
1955,6,25,8
1955,7,2,3
1955,7,9,2
1955,7,16,13
1955,7,23,
1955,7,30,3
1955,8,6,3
1955,8,13,1
1955,8,20,
1955,8,27,3
1955,9,3,2
1955,9,10,
1955,9,17,
1955,9,24,
1955,10,1,5
1955,10,8,
1955,10,15,5
1955,10,22,3
1955,10,29,1
1955,11,5,3
1955,11,12,11
1955,11,19,5
1955,11,26,3
1955,12,3,15
1955,12,10,
1955,12,17,4
1955,12,24,2
1955,12,31,3
1956,1,7,nr
1956,1,14,1
1956,1,21,5
1956,1,28,2
1956,2,4,nr
1956,2,11,2
1956,2,18,nr
1956,2,25,5
1956,3,3,nr
1956,3,10,nr
1956,3,17,nr
1956,3,24,nr
1956,3,31,nr
1956,4,7,nr
1956,4,14,nr
1956,4,21,nr
1956,4,28,nr
1956,5,5,nr
1956,5,12,nr
1956,5,19,1
1956,5,26,nr
1956,6,2,nr
1956,6,9,nr
1956,6,16,nr
1956,6,23,nr
1956,6,30,1
1956,7,7,nr
1956,7,14,nr
1956,7,21,nr
1956,7,28,nr
1956,8,4,nr
1956,8,11,nr
1956,8,18,nr
1956,8,25,nr
1956,9,1,nr
1956,9,8,nr
1956,9,15,nr
1956,9,22,2
1956,9,29,nr
1956,10,6,3
1956,10,13,nr
1956,10,20,nr
1956,10,27,nr
1956,11,3,nr
1956,11,10,nr
1956,11,17,nr
1956,11,24,nr
1956,12,1,nr
1956,12,8,nr
1956,12,15,nr
1956,12,22,nr
1956,12,29,nr
1957,1,5,nr
1957,1,12,nr
1957,1,19,nr
1957,1,26,nr
1957,2,2,nr
1957,2,9,nr
1957,2,16,nr
1957,2,23,nr
1957,3,2,nr
1957,3,9,nr
1957,3,16,nr
1957,3,23,nr
1957,3,30,nr
1957,4,6,nr
1957,4,13,nr
1957,4,20,nr
1957,4,27,nr
1957,5,4,nr
1957,5,11,nr
1957,5,18,nr
1957,5,25,nr
1957,6,1,nr
1957,6,8,nr
1957,6,15,nr
1957,6,22,nr
1957,6,29,nr
1957,7,6,nr
1957,7,13,nr
1957,7,20,nr
1957,7,27,nr
1957,8,3,nr
1957,8,10,nr
1957,8,17,nr
1957,8,24,nr
1957,8,31,nr
1957,9,7,nr
1957,9,14,nr
1957,9,21,nr
1957,9,28,nr
1957,10,5,nr
1957,10,12,nr
1957,10,19,nr
1957,10,26,nr
1957,11,2,nr
1957,11,9,nr
1957,11,16,nr
1957,11,23,nr
1957,11,30,nr
1957,12,7,nr
1957,12,14,nr
1957,12,21,nr
1957,12,28,nr
1958,1,4,nr
1958,1,11,nr
1958,1,18,nr
1958,1,25,nr
1958,2,1,nr
1958,2,8,nr
1958,2,15,nr
1958,2,22,nr
1958,3,1,nr
1958,3,8,nr
1958,3,15,nr
1958,3,22,nr
1958,3,29,nr
1958,4,5,nr
1958,4,12,nr
1958,4,19,nr
1958,4,26,nr
1958,5,3,nr
1958,5,10,nr
1958,5,17,nr
1958,5,24,nr
1958,5,31,nr
1958,6,7,nr
1958,6,14,nr
1958,6,21,nr
1958,6,28,nr
1958,7,5,nr
1958,7,12,nr
1958,7,19,nr
1958,7,26,nr
1958,8,2,nr
1958,8,9,nr
1958,8,16,nr
1958,8,23,nr
1958,8,30,nr
1958,9,6,nr
1958,9,13,nr
1958,9,20,nr
1958,9,27,nr
1958,10,4,nr
1958,10,11,nr
1958,10,18,nr
1958,10,25,nr
1958,11,1,nr
1958,11,8,nr
1958,11,15,nr
1958,11,22,nr
1958,11,29,nr
1958,12,6,nr
1958,12,13,nr
1958,12,20,nr
1958,12,27,nr
