# Weekly Chicken Pox Data in Ontario Canada; 1924 to 1958; 1826 weeks total,,,
# Data extracted from Statistics Canada -  Health Statistics Division archives - except Ontario data: 1939-58; which were obtained from the Ontario Ministry of Health (Toronto). These data were reported to Statistics Canada.,,,
# Access to government databases provided by: Richard Trudeau (Health Statistics Division Chief); and Glen Gagnon (Reference Librarian); both at Statistics Canada; and Angie Fazzone (Data clerk); at the Ontario Ministry of Health.,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1952,1,19,1037
1952,1,26,681
1952,2,2,539
1952,2,9,586
1952,2,16,486
1952,2,23,607
1952,3,1,575
1952,3,8,517
1952,3,15,556
1952,3,22,503
1952,3,29,570
1952,4,5,404
1952,4,12,562
1952,4,19,495
1952,4,26,575
1952,5,3,454
1952,5,10,491
1952,5,17,570
1952,5,24,417
1952,5,31,576
1952,6,7,434
1952,6,14,614
1952,6,21,453
1952,6,28,412
1952,7,5,270
1952,7,12,191
1952,7,19,168
1952,7,26,164
1952,8,2,66
1952,8,9,37
1952,8,16,63
1952,8,23,41
1952,8,30,46
1952,9,6,58
1952,9,13,47
1952,9,20,38
1952,9,27,57
1952,10,4,64
1952,10,11,145
1952,10,18,125
1952,10,25,270
1952,11,1,273
1952,11,8,378
1952,11,15,403
1952,11,22,445
1952,11,29,568
1952,12,6,574
1952,12,13,653
1952,12,20,480
1952,12,27,568
1953,1,3,594
1953,1,10,833
1953,1,17,803
1953,1,24,810
1953,1,31,562
1953,2,7,768
1953,2,14,844
1953,2,21,592
1953,2,28,672
1953,3,7,751
1953,3,14,761
1953,3,21,697
1953,3,28,652
1953,4,4,473
1953,4,11,421
1953,4,18,618
1953,4,25,327
1953,5,2,587
1953,5,9,496
1953,5,16,420
1953,5,23,499
1953,5,30,558
1953,6,6,557
1953,6,13,426
1953,6,20,528
1953,6,27,362
1953,7,4,265
1953,7,11,119
1953,7,18,164
1953,7,25,93
1953,8,1,142
1953,8,8,46
1953,8,15,54
1953,8,22,35
1953,8,29,33
1953,9,5,28
1953,9,12,47
1953,9,19,28
1953,9,26,33
1953,10,3,47
1953,10,10,107
1953,10,17,107
1953,10,24,236
1953,10,31,351
1953,11,7,312
1953,11,14,269
1953,11,21,416
1953,11,28,384
1953,12,5,740
1953,12,12,411
1953,12,19,231
1953,12,26,563
1954,1,2,488
1954,1,9,688
1954,1,16,676
1954,1,23,741
1954,1,30,671
1954,2,6,444
1954,2,13,479
1954,2,20,407
1954,2,27,613
1954,3,6,440
1954,3,13,587
1954,3,20,400
1954,3,27,524
1954,4,3,635
1954,4,10,470
1954,4,17,401
1954,4,24,298
1954,5,1,435
1954,5,8,408
1954,5,15,331
1954,5,22,289
1954,5,29,382
1954,6,5,422
1954,6,12,419
1954,6,19,421
1954,6,26,327
1954,7,3,186
1954,7,10,192
1954,7,17,123
1954,7,24,95
1954,7,31,46
1954,8,7,66
1954,8,14,44
1954,8,21,49
1954,8,28,18
1954,9,4,30
1954,9,11,52
1954,9,18,25
1954,9,25,45
1954,10,2,58
1954,10,9,44
1954,10,16,347
1954,10,23,186
1954,10,30,168
1954,11,6,158
1954,11,13,271
1954,11,20,316
1954,11,27,421
1954,12,4,277
1954,12,11,355
1954,12,18,297
1954,12,25,526
1955,1,1,369
1955,1,8,584
1955,1,15,761
1955,1,22,609
1955,1,29,557
1955,2,5,383
1955,2,12,716
1955,2,19,653
1955,2,26,614
1955,3,5,553
1955,3,12,558
1955,3,19,534
1955,3,26,493
1955,4,2,450
1955,4,9,411
1955,4,16,396
1955,4,23,426
1955,4,30,412
1955,5,7,300
1955,5,14,277
1955,5,21,339
1955,5,28,416
1955,6,4,334
1955,6,11,401
1955,6,18,414
1955,6,25,312
1955,7,2,199
1955,7,9,215
1955,7,16,151
1955,7,23,91
1955,7,30,82
1955,8,6,32
1955,8,13,22
1955,8,20,38
1955,8,27,25
1955,9,3,30
1955,9,10,13
1955,9,17,41
1955,9,24,61
1955,10,1,65
1955,10,8,71
1955,10,15,146
1955,10,22,129
1955,10,29,196
1955,11,5,196
1955,11,12,168
1955,11,19,317
1955,11,26,399
1955,12,3,425
1955,12,10,524
1955,12,17,218
1955,12,24,420
1955,12,31,358
1956,1,7,511
1956,1,14,633
1956,1,21,554
1956,1,28,698
1956,2,4,539
1956,2,11,613
1956,2,18,543
1956,2,25,580
1956,3,3,379
1956,3,10,621
1956,3,17,579
1956,3,24,382
1956,3,31,296
1956,4,7,395
1956,4,14,324
1956,4,21,393
1956,4,28,392
1956,5,5,376
1956,5,12,319
1956,5,19,461
1956,5,26,386
1956,6,2,324
1956,6,9,402
1956,6,16,324
1956,6,23,343
1956,6,30,205
1956,7,7,139
1956,7,14,130
1956,7,21,88
1956,7,28,109
1956,8,4,63
1956,8,11,61
1956,8,18,51
1956,8,25,96
1956,9,1,53
1956,9,8,46
1956,9,15,30
1956,9,22,52
1956,9,29,60
1956,10,6,52
1956,10,13,87
1956,10,20,265
1956,10,27,139
1956,11,3,320
1956,11,10,295
1956,11,17,383
1956,11,24,390
1956,12,1,424
1956,12,8,315
1956,12,15,438
1956,12,22,355
1956,12,29,419
1957,1,5,699
1957,1,12,582
1957,1,19,555
1957,1,26,622
1957,2,2,424
1957,2,9,492
1957,2,16,658
1957,2,23,646
1957,3,2,706
1957,3,9,678
1957,3,16,631
1957,3,23,781
1957,3,30,677
1957,4,6,566
1957,4,13,596
1957,4,20,644
1957,4,27,463
1957,5,4,951
1957,5,11,681
1957,5,18,464
1957,5,25,457
1957,6,1,437
1957,6,8,581
1957,6,15,490
1957,6,22,434
1957,6,29,271
1957,7,6,188
1957,7,13,129
1957,7,20,123
1957,7,27,55
1957,8,3,48
1957,8,10,39
1957,8,17,40
1957,8,24,26
1957,8,31,27
1957,9,7,41
1957,9,14,63
1957,9,21,62
1957,9,28,58
1957,10,5,72
1957,10,12,61
1957,10,19,51
1957,10,26,115
1957,11,2,103
1957,11,9,150
1957,11,16,115
1957,11,23,194
1957,11,30,181
1957,12,7,312
1957,12,14,246
1957,12,21,182
1957,12,28,183
1958,1,4,362
1958,1,11,430
1958,1,18,286
1958,1,25,392
1958,2,1,379
1958,2,8,284
1958,2,15,507
1958,2,22,437
1958,3,1,534
1958,3,8,463
1958,3,15,489
1958,3,22,304
1958,3,29,436
1958,4,5,398
1958,4,12,312
1958,4,19,457
1958,4,26,422
1958,5,3,503
1958,5,10,388
1958,5,17,321
1958,5,24,346
1958,5,31,388
1958,6,7,403
1958,6,14,269
1958,6,21,371
1958,6,28,246
1958,7,5,240
1958,7,12,128
1958,7,19,142
1958,7,26,101
1958,8,2,61
1958,8,9,57
1958,8,16,37
1958,8,23,50
1958,8,30,33
1958,9,6,24
1958,9,13,58
1958,9,20,39
1958,9,27,67
1958,10,4,86
1958,10,11,36
1958,10,18,80
1958,10,25,138
1958,11,1,216
1958,11,8,141
1958,11,15,162
1958,11,22,251
1958,11,29,251
1958,12,6,269
1958,12,13,260
1958,12,20,183
1958,12,27,228
