# Weekly cases of measles in Liverpool England; 1944-94,,,
# This worksheet was created from the original file measles.cases; which apparently has the same information as ewcit.dat,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: D. J. D. Earn; P. Rohani; B. M. Bolker; B. T. Grenfell (2000) 'A simple model for complex dynamical transitions in epidemics' Science 287(5453): 667-670,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1972,8,18,124
1972,8,25,90
1972,9,1,70
1972,9,8,46
1972,9,15,34
1972,9,22,35
1972,9,29,66
1972,10,6,53
1972,10,13,113
1972,10,20,142
1972,10,27,120
1972,11,3,157
1972,11,10,146
1972,11,17,146
1972,11,24,140
1972,12,1,127
1972,12,8,170
1972,12,15,158
1972,12,22,120
1972,12,31,99
1973,1,7,206
1973,1,14,113
1973,1,21,109
1973,1,28,75
1973,2,4,68
1973,2,11,71
1973,2,18,81
1973,2,25,80
1973,3,4,85
1973,3,11,90
1973,3,18,84
1973,3,25,63
1973,4,1,74
1973,4,8,53
1973,4,15,63
1973,4,22,37
1973,4,29,44
1973,5,6,52
1973,5,13,36
1973,5,20,57
1973,5,27,53
1973,6,3,39
1973,6,10,44
1973,6,17,29
1973,6,24,31
1973,7,1,27
1973,7,8,31
1973,7,15,24
1973,7,22,23
1973,7,29,22
1973,8,5,29
1973,8,12,28
1973,8,19,26
1973,8,26,22
1973,9,2,12
1973,9,9,4
1973,9,16,7
1973,9,23,9
1973,9,30,13
1973,10,7,8
1973,10,14,4
1973,10,21,4
1973,10,28,3
1973,11,4,6
1973,11,11,17
1973,11,18,5
1973,11,25,15
1973,12,2,1
1973,12,9,7
1973,12,16,9
1973,12,23,4
1973,12,31,3
1974,1,6,22
1974,1,13,23
1974,1,20,13
1974,1,27,10
1974,2,3,6
1974,2,10,6
1974,2,17,7
1974,2,24,7
1974,3,2,6
1974,3,9,0
1974,3,16,0
1974,3,23,11
1974,3,30,5
1974,4,6,25
1974,4,13,17
1974,4,20,12
1974,4,27,7
1974,5,3,14
1974,5,10,15
1974,5,17,6
1974,5,24,8
1974,5,31,8
1974,6,7,13
1974,6,14,8
1974,6,21,4
1974,6,28,30
1974,7,4,28
1974,7,11,22
1974,7,18,33
1974,7,25,30
1974,8,1,52
1974,8,8,39
1974,8,15,55
1974,8,22,26
1974,8,29,39
1974,9,4,32
1974,9,11,29
1974,9,18,32
1974,9,25,24
1974,10,2,76
1974,10,9,56
1974,10,16,117
1974,10,23,99
1974,10,30,125
1974,11,5,153
1974,11,12,146
1974,11,19,170
1974,11,26,165
1974,12,3,160
1974,12,10,165
1974,12,17,172
1974,12,24,99
1974,12,31,226
1975,1,7,239
1975,1,14,169
1975,1,21,117
1975,1,28,13
1975,2,4,94
1975,2,11,105
1975,2,18,92
1975,2,25,118
1975,3,4,118
1975,3,11,132
1975,3,18,75
1975,3,25,72
1975,4,1,68
1975,4,8,79
1975,4,15,59
1975,4,22,39
1975,4,29,70
1975,5,6,78
1975,5,13,50
1975,5,20,39
1975,5,27,66
1975,6,3,50
1975,6,10,66
1975,6,17,69
1975,6,24,64
1975,7,1,29
1975,7,8,47
1975,7,15,37
1975,7,22,35
1975,7,29,17
1975,8,5,20
1975,8,12,14
1975,8,19,12
1975,8,26,8
1975,9,2,6
1975,9,9,15
1975,9,16,3
1975,9,23,4
1975,9,30,4
1975,10,7,2
1975,10,14,5
1975,10,21,5
1975,10,28,7
1975,11,4,6
1975,11,11,9
1975,11,18,10
1975,11,25,6
1975,12,2,11
1975,12,9,5
1975,12,16,3
1975,12,23,3
1975,12,31,7
1976,1,7,11
1976,1,14,11
1976,1,21,9
1976,1,28,6
1976,2,4,12
1976,2,11,10
1976,2,18,6
1976,2,25,14
1976,3,3,8
1976,3,10,11
1976,3,17,11
1976,3,24,13
1976,3,31,10
1976,4,7,21
1976,4,14,9
1976,4,21,16
1976,4,28,10
1976,5,5,10
1976,5,12,18
1976,5,19,8
1976,5,26,14
1976,6,2,3
1976,6,9,5
1976,6,16,13
1976,6,23,9
1976,6,30,7
1976,7,7,11
1976,7,14,8
1976,7,21,16
1976,7,28,5
1976,8,4,11
1976,8,11,14
1976,8,18,7
1976,8,25,4
1976,9,1,10
1976,9,8,10
1976,9,15,6
1976,9,22,8
1976,9,29,30
1976,10,6,18
1976,10,13,30
1976,10,20,41
1976,10,27,35
1976,11,3,22
1976,11,10,35
1976,11,17,25
1976,11,24,48
1976,12,1,26
1976,12,8,63
1976,12,15,56
1976,12,22,55
1976,12,31,40
1977,1,7,84
1977,1,14,90
1977,1,21,80
1977,1,28,66
1977,2,4,81
1977,2,11,126
1977,2,18,133
1977,2,25,153
1977,3,4,176
1977,3,11,163
1977,3,18,129
1977,3,25,139
1977,4,1,124
1977,4,8,118
1977,4,15,90
1977,4,22,120
1977,4,29,96
1977,5,6,106
1977,5,13,86
1977,5,20,51
1977,5,27,83
1977,6,3,61
1977,6,10,37
1977,6,17,55
1977,6,24,80
1977,7,1,98
1977,7,8,50
1977,7,15,81
1977,7,22,66
1977,7,29,48
1977,8,5,64
1977,8,12,48
1977,8,19,27
1977,8,26,33
1977,9,2,22
1977,9,9,17
1977,9,16,16
1977,9,23,13
1977,9,30,4
1977,10,7,9
1977,10,14,5
1977,10,21,5
1977,10,28,3
1977,11,4,13
1977,11,11,6
1977,11,18,8
1977,11,25,9
1977,12,2,4
1977,12,9,3
1977,12,16,6
1977,12,23,4
1977,12,31,5
1978,1,7,3
1978,1,14,7
1978,1,21,6
1978,1,28,5
1978,2,4,29
1978,2,11,21
1978,2,18,29
1978,2,25,40
1978,3,4,27
1978,3,11,40
1978,3,18,27
1978,3,25,8
1978,4,1,0
1978,4,8,43
1978,4,15,32
1978,4,22,18
1978,4,29,55
1978,5,6,18
1978,5,13,44
1978,5,20,39
1978,5,27,48
1978,6,3,40
1978,6,10,56
1978,6,17,67
1978,6,24,59
1978,7,1,68
1978,7,8,70
1978,7,15,71
1978,7,22,63
1978,7,29,70
1978,8,5,33
1978,8,12,53
1978,8,19,51
1978,8,26,43
1978,9,2,17
1978,9,9,18
1978,9,16,18
1978,9,23,19
1978,9,30,12
1978,10,7,15
1978,10,14,16
1978,10,21,25
1978,10,28,28
1978,11,4,11
1978,11,11,22
1978,11,18,12
1978,11,25,17
1978,12,2,15
1978,12,9,2
1978,12,16,39
1978,12,23,24
1978,12,31,10
1979,1,7,18
1979,1,14,26
1979,1,21,13
1979,1,28,31
1979,2,4,23
1979,2,11,28
1979,2,18,28
1979,2,25,27
1979,3,4,25
1979,3,11,40
1979,3,18,36
1979,3,25,49
1979,4,1,49
1979,4,8,65
1979,4,15,41
1979,4,22,45
1979,4,29,71
1979,5,6,60
1979,5,13,29
1979,5,20,46
1979,5,27,80
1979,6,3,93
1979,6,10,85
1979,6,17,65
1979,6,24,70
1979,7,1,79
1979,7,8,81
1979,7,15,52
1979,7,22,75
1979,7,29,56
1979,8,5,56
1979,8,12,46
1979,8,19,24
1979,8,26,18
1979,9,2,19
1979,9,9,18
1979,9,16,15
1979,9,23,14
1979,9,30,18
1979,10,7,9
1979,10,14,4
1979,10,21,10
1979,10,28,20
1979,11,4,15
1979,11,11,6
1979,11,18,21
1979,11,25,18
1979,12,2,7
1979,12,9,7
1979,12,16,10
1979,12,23,4
1979,12,31,5
1980,1,6,15
1980,1,13,16
1980,1,20,13
1980,1,27,6
1980,2,3,8
1980,2,10,13
1980,2,17,8
1980,2,24,14
1980,3,1,10
1980,3,8,13
1980,3,15,14
1980,3,22,5
1980,3,29,20
1980,4,5,9
1980,4,12,20
1980,4,19,12
1980,4,26,8
1980,5,2,12
1980,5,9,14
1980,5,16,18
1980,5,23,27
1980,5,30,22
1980,6,6,41
1980,6,13,30
1980,6,20,34
1980,6,27,31
1980,7,3,45
1980,7,10,69
1980,7,17,59
1980,7,24,62
1980,7,31,72
1980,8,7,73
1980,8,14,39
1980,8,21,35
1980,8,28,17
1980,9,3,20
1980,9,10,14
1980,9,17,6
1980,9,24,9
1980,10,1,14
1980,10,8,13
1980,10,15,14
1980,10,22,12
1980,10,29,14
1980,11,4,17
1980,11,11,9
1980,11,18,31
1980,11,25,9
1980,12,2,9
1980,12,9,12
1980,12,16,10
1980,12,23,7
1980,12,31,13
1981,1,7,24
1981,1,14,26
1981,1,21,12
1981,1,28,17
1981,2,4,10
1981,2,11,17
1981,2,18,10
1981,2,25,13
1981,3,4,20
1981,3,11,32
1981,3,18,21
1981,3,25,30
1981,4,1,34
1981,4,8,33
1981,4,15,30
1981,4,22,42
1981,4,29,71
1981,5,6,36
1981,5,13,46
1981,5,20,34
1981,5,27,47
1981,6,3,52
1981,6,10,49
1981,6,17,37
1981,6,24,41
1981,7,1,26
1981,7,8,35
1981,7,15,23
1981,7,22,50
1981,7,29,37
1981,8,5,40
1981,8,12,24
1981,8,19,13
1981,8,26,13
1981,9,2,9
1981,9,9,7
1981,9,16,4
1981,9,23,9
1981,9,30,7
1981,10,7,12
1981,10,14,7
1981,10,21,10
1981,10,28,18
1981,11,4,9
1981,11,11,11
1981,11,18,26
1981,11,25,12
1981,12,2,17
1981,12,9,8
1981,12,16,11
1981,12,23,9
1981,12,31,11
1982,1,7,33
1982,1,14,19
1982,1,21,6
1982,1,28,14
1982,2,4,13
1982,2,11,10
1982,2,18,8
1982,2,25,10
1982,3,4,15
1982,3,11,8
1982,3,18,3
1982,3,25,10
1982,4,1,17
1982,4,8,12
1982,4,15,14
1982,4,22,13
1982,4,29,9
1982,5,6,7
1982,5,13,9
1982,5,20,7
1982,5,27,7
1982,6,3,5
1982,6,10,9
1982,6,17,26
1982,6,24,23
1982,7,1,12
1982,7,8,16
1982,7,15,16
1982,7,22,24
1982,7,29,17
1982,8,5,15
1982,8,12,19
1982,8,19,10
1982,8,26,7
1982,9,2,15
1982,9,9,7
1982,9,16,3
1982,9,23,5
1982,9,30,10
1982,10,7,0
1982,10,14,4
1982,10,21,6
1982,10,28,6
1982,11,4,6
1982,11,11,7
1982,11,18,6
1982,11,25,12
1982,12,2,6
1982,12,9,10
1982,12,16,9
1982,12,23,15
1982,12,31,3
1983,1,7,12
1983,1,14,13
1983,1,21,16
1983,1,28,10
1983,2,4,15
1983,2,11,19
1983,2,18,14
1983,2,25,13
1983,3,4,24
1983,3,11,24
1983,3,18,45
1983,3,25,25
1983,4,1,52
1983,4,8,27
1983,4,15,72
1983,4,22,35
1983,4,29,38
1983,5,6,44
1983,5,13,47
1983,5,20,59
1983,5,27,57
1983,6,3,42
1983,6,10,56
1983,6,17,41
1983,6,24,61
1983,7,1,51
1983,7,8,34
1983,7,15,65
1983,7,22,52
1983,7,29,35
1983,8,5,23
1983,8,12,26
1983,8,19,11
1983,8,26,7
1983,9,2,8
1983,9,9,26
1983,9,16,2
1983,9,23,11
1983,9,30,6
1983,10,7,10
1983,10,14,9
1983,10,21,9
1983,10,28,6
1983,11,4,4
1983,11,11,14
1983,11,18,11
1983,11,25,14
1983,12,2,10
1983,12,9,4
1983,12,16,5
1983,12,23,10
1983,12,31,4
1984,1,7,9
1984,1,14,9
1984,1,21,11
1984,1,28,6
1984,2,4,10
1984,2,11,12
1984,2,18,20
1984,2,25,11
1984,3,3,11
1984,3,10,28
1984,3,17,8
1984,3,24,18
1984,3,31,21
1984,4,7,29
1984,4,14,21
1984,4,21,7
1984,4,28,25
1984,5,5,20
1984,5,12,18
1984,5,19,14
1984,5,26,21
1984,6,2,9
1984,6,9,20
1984,6,16,24
1984,6,23,22
1984,6,30,18
1984,7,7,20
1984,7,14,18
1984,7,21,20
1984,7,28,15
1984,8,4,25
1984,8,11,24
1984,8,18,15
1984,8,25,19
1984,9,1,4
1984,9,8,12
1984,9,15,13
1984,9,22,8
1984,9,29,9
1984,10,6,12
1984,10,13,19
1984,10,20,12
1984,10,27,18
1984,11,3,26
1984,11,10,34
1984,11,17,30
1984,11,24,29
1984,12,1,19
1984,12,8,29
1984,12,15,18
1984,12,22,17
1984,12,31,21
1985,1,7,23
1985,1,14,41
1985,1,21,26
1985,1,28,28
1985,2,4,39
1985,2,11,39
1985,2,18,48
1985,2,25,47
1985,3,4,54
1985,3,11,25
1985,3,18,52
1985,3,25,54
1985,4,1,50
1985,4,8,49
1985,4,15,39
1985,4,22,68
1985,4,29,48
1985,5,6,43
1985,5,13,25
1985,5,20,56
1985,5,27,52
1985,6,3,34
1985,6,10,46
1985,6,17,49
1985,6,24,35
1985,7,1,39
1985,7,8,24
1985,7,15,35
1985,7,22,45
1985,7,29,40
1985,8,5,25
1985,8,12,32
1985,8,19,22
1985,8,26,13
1985,9,2,9
1985,9,9,8
1985,9,16,8
1985,9,23,5
1985,9,30,6
1985,10,7,5
1985,10,14,7
1985,10,21,7
1985,10,28,4
1985,11,4,7
1985,11,11,4
1985,11,18,3
1985,11,25,0
1985,12,2,4
1985,12,9,11
1985,12,16,1
1985,12,23,2
1985,12,31,3
1986,1,6,7
1986,1,13,9
1986,1,20,7
1986,1,27,3
1986,2,3,10
1986,2,10,8
1986,2,17,6
1986,2,24,15
1986,3,2,13
1986,3,9,12
1986,3,16,20
1986,3,23,18
1986,3,30,14
1986,4,6,5
1986,4,13,8
1986,4,20,24
1986,4,27,17
1986,5,3,7
1986,5,10,10
1986,5,17,6
1986,5,24,18
1986,5,31,2
1986,6,7,11
1986,6,14,13
1986,6,21,6
1986,6,28,11
1986,7,4,13
1986,7,11,9
1986,7,18,7
1986,7,25,9
1986,8,1,14
1986,8,8,5
1986,8,15,8
1986,8,22,10
1986,8,29,3
1986,9,4,7
1986,9,11,3
1986,9,18,6
1986,9,25,4
1986,10,2,4
1986,10,9,10
1986,10,16,6
1986,10,23,2
1986,10,30,1
1986,11,5,7
1986,11,12,8
1986,11,19,3
1986,11,26,2
1986,12,3,9
1986,12,10,9
1986,12,17,4
1986,12,24,5
1986,12,31,9
1987,1,7,23
1987,1,14,7
1987,1,21,6
1987,1,28,10
1987,2,4,13
1987,2,11,5
1987,2,18,6
1987,2,25,12
1987,3,4,8
1987,3,11,13
1987,3,18,7
1987,3,25,9
1987,4,1,6
1987,4,8,18
1987,4,15,10
1987,4,22,12
1987,4,29,15
1987,5,6,9
1987,5,13,9
1987,5,20,8
1987,5,27,10
1987,6,3,15
1987,6,10,19
1987,6,17,12
1987,6,24,6
1987,7,1,7
1987,7,8,11
1987,7,15,12
1987,7,22,12
1987,7,29,19
1987,8,5,11
1987,8,12,16
1987,8,19,9
1987,8,26,12
1987,9,2,6
1987,9,9,9
1987,9,16,2
1987,9,23,0
1987,9,30,7
1987,10,7,1
1987,10,14,4
1987,10,21,8
1987,10,28,2
1987,11,4,3
1987,11,11,11
1987,11,18,13
1987,11,25,25
1987,12,2,7
1987,12,9,12
1987,12,16,18
1987,12,23,24
1987,12,31,30
1988,1,7,36
1988,1,14,24
1988,1,21,29
1988,1,28,16
1988,2,4,36
1988,2,11,47
1988,2,18,42
1988,2,25,52
1988,3,3,48
1988,3,10,48
1988,3,17,38
1988,3,24,34
1988,3,31,43
1988,4,7,32
1988,4,14,44
1988,4,21,51
1988,4,28,24
1988,5,5,26
1988,5,12,40
1988,5,19,36
1988,5,26,48
1988,6,2,14
1988,6,9,25
1988,6,16,26
1988,6,23,27
1988,6,30,19
1988,7,7,13
1988,7,14,16
1988,7,21,15
1988,7,28,16
1988,8,4,17
1988,8,11,13
1988,8,18,5
1988,8,25,9
1988,9,1,1
1988,9,8,3
1988,9,15,0
1988,9,22,1
1988,9,29,6
1988,10,6,9
1988,10,13,9
1988,10,20,5
1988,10,27,7
1988,11,3,6
1988,11,10,7
1988,11,17,10
1988,11,24,3
1988,12,1,7
1988,12,8,5
1988,12,15,2
1988,12,22,4
1988,12,31,3
1989,1,7,5
1989,1,14,10
1989,1,21,2
1989,1,28,4
1989,2,4,4
1989,2,11,12
1989,2,18,7
1989,2,25,2
1989,3,4,0
1989,3,11,5
1989,3,18,9
1989,3,25,7
1989,4,1,1
1989,4,8,4
1989,4,15,3
1989,4,22,4
1989,4,29,3
1989,5,6,1
1989,5,13,2
1989,5,20,3
1989,5,27,0
1989,6,3,4
1989,6,10,6
1989,6,17,7
1989,6,24,3
1989,7,1,5
1989,7,8,2
1989,7,15,4
1989,7,22,6
1989,7,29,6
1989,8,5,0
1989,8,12,4
1989,8,19,3
1989,8,26,4
1989,9,2,1
1989,9,9,3
1989,9,16,4
1989,9,23,3
1989,9,30,6
1989,10,7,2
1989,10,14,0
1989,10,21,2
1989,10,28,4
1989,11,4,1
1989,11,11,5
1989,11,18,3
1989,11,25,2
1989,12,2,7
1989,12,9,1
1989,12,16,0
1989,12,23,1
1989,12,31,1
1990,1,7,0
1990,1,14,2
1990,1,21,2
1990,1,28,2
1990,2,4,4
1990,2,11,1
1990,2,18,7
1990,2,25,6
1990,3,4,3
1990,3,11,4
1990,3,18,2
1990,3,25,4
1990,4,1,0
1990,4,8,6
1990,4,15,4
1990,4,22,2
1990,4,29,4
1990,5,6,7
1990,5,13,4
1990,5,20,2
1990,5,27,4
1990,6,3,1
1990,6,10,3
1990,6,17,6
1990,6,24,3
1990,7,1,7
1990,7,8,5
1990,7,15,4
1990,7,22,1
1990,7,29,0
1990,8,5,1
1990,8,12,4
1990,8,19,2
1990,8,26,3
1990,9,2,0
1990,9,9,3
1990,9,16,2
1990,9,23,4
1990,9,30,7
1990,10,7,2
1990,10,14,2
1990,10,21,1
1990,10,28,5
1990,11,4,3
1990,11,11,2
1990,11,18,7
1990,11,25,4
1990,12,2,3
1990,12,9,2
1990,12,16,2
1990,12,23,2
1990,12,31,1
1991,1,7,2
1991,1,14,0
1991,1,21,4
1991,1,28,3
1991,2,4,3
1991,2,10,2
1991,2,18,4
1991,2,25,6
1991,3,4,0
1991,3,11,2
1991,3,18,2
1991,3,25,3
1991,4,1,0
1991,4,8,5
1991,4,15,2
1991,4,22,3
1991,4,29,7
1991,5,6,6
1991,5,13,2
1991,5,20,6
1991,5,27,5
1991,6,3,2
1991,6,10,4
1991,6,17,5
1991,6,24,0
1991,7,1,4
1991,7,8,4
1991,7,15,2
1991,7,22,3
1991,7,29,1
1991,8,5,2
1991,8,12,2
1991,8,19,3
1991,8,26,0
1991,9,2,0
1991,9,9,0
1991,9,16,1
1991,9,23,3
1991,9,30,1
1991,10,7,0
1991,10,14,1
1991,10,21,2
1991,10,28,3
1991,11,4,5
1991,11,11,5
1991,11,18,4
1991,11,25,1
1991,12,2,3
1991,12,9,1
1991,12,16,4
1991,12,23,2
1991,12,31,1
1992,1,6,4
1992,1,13,0
1992,1,20,0
1992,1,27,0
1992,2,3,3
1992,2,10,3
1992,2,17,2
1992,2,24,2
1992,3,1,4
1992,3,8,5
1992,3,15,5
1992,3,22,0
1992,3,29,1
1992,4,5,4
1992,4,12,0
1992,4,19,1
1992,4,26,2
1992,5,2,2
1992,5,9,3
1992,5,16,3
1992,5,23,4
1992,5,30,0
1992,6,6,2
1992,6,13,8
1992,6,20,2
1992,6,27,5
1992,7,3,10
1992,7,10,5
1992,7,17,5
1992,7,24,5
1992,7,31,1
1992,8,7,3
1992,8,14,3
1992,8,21,3
1992,8,28,0
1992,9,3,0
1992,9,10,2
1992,9,17,0
1992,9,24,2
1992,10,1,3
1992,10,8,3
1992,10,15,3
1992,10,22,2
1992,10,29,0
1992,11,4,1
1992,11,11,4
1992,11,18,2
1992,11,25,1
1992,12,2,1
1992,12,9,1
1992,12,16,1
1992,12,23,0
1992,12,31,1
1993,1,7,0
1993,1,14,3
1993,1,21,5
1993,1,28,4
1993,2,4,0
1993,2,11,2
1993,2,18,1
1993,2,25,1
1993,3,4,2
1993,3,11,1
1993,3,18,1
1993,3,25,4
1993,4,1,0
1993,4,8,6
1993,4,15,7
1993,4,22,1
1993,4,29,10
1993,5,6,2
1993,5,13,2
1993,5,20,10
1993,5,27,1
1993,6,3,3
1993,6,10,0
1993,6,17,2
1993,6,24,2
1993,7,1,1
1993,7,8,5
1993,7,15,4
1993,7,22,2
1993,7,29,1
1993,8,5,1
1993,8,12,0
1993,8,19,1
1993,8,26,0
1993,9,2,1
1993,9,9,0
1993,9,16,4
1993,9,23,3
1993,9,30,0
1993,10,7,1
1993,10,14,2
1993,10,21,4
1993,10,28,1
1993,11,4,1
1993,11,11,4
1993,11,18,1
1993,11,25,1
1993,12,2,0
1993,12,9,0
1993,12,16,1
1993,12,23,1
1993,12,31,0
1994,1,7,1
1994,1,14,1
1994,1,21,0
1994,1,28,1
1994,2,4,2
1994,2,11,0
1994,2,18,0
1994,2,25,4
1994,3,4,2
1994,3,11,2
1994,3,18,4
1994,3,25,2
1994,4,1,1
1994,4,8,0
1994,4,15,0
1994,4,22,0
1994,4,29,4
1994,5,6,0
1994,5,13,1
1994,5,20,0
1994,5,27,1
1994,6,3,0
1994,6,10,0
1994,6,17,0
1994,6,24,1
1994,7,1,0
1994,7,8,0
1994,7,15,0
1994,7,22,0
1994,7,29,1
1994,8,5,0
1994,8,12,0
1994,8,19,1
1994,8,26,8
1994,9,2,0
1994,9,9,3
1994,9,16,0
1994,9,23,2
1994,9,30,0
1994,10,7,4
1994,10,14,4
1994,10,21,3
1994,10,28,0
1994,11,4,2
1994,11,11,9
1994,11,18,3
1994,11,25,6
1994,12,2,3
1994,12,9,1
1994,12,16,0
1994,12,23,0
1994,12,31,0
